id,image_name,sample_group,pixel_north_east_x,pixel_north_east_y,pixel_south_west_x,pixel_south_west_y
5848,1_20161010_0214,positive,25103,16159,25033,16233
5849,1_20161010_0214,positive,24681,16038,24611,16112
5850,1_20161010_0214,positive,25545,16155,25475,16229
5851,1_20161010_0214,positive,26017,16135,25947,16209
5852,1_20161010_0214,positive,26171,16134,26101,16208
5853,1_20161010_0214,positive,25151,15775,25081,15849
5854,1_20161010_0214,positive,25493,15370,25423,15444
5855,1_20161010_0214,positive,25718,15181,25648,15255
5856,1_20161010_0214,positive,24725,15440,24655,15514
5857,1_20161010_0214,positive,25084,15128,25014,15202
5858,1_20161010_0214,positive,26174,15499,26104,15573
5859,1_20161010_0214,positive,26329,15825,26259,15899
5860,1_20161010_0214,positive,26394,15823,26324,15897
5861,1_20161010_0214,positive,25436,15166,25366,15240
5862,1_20161010_0214,positive,24993,14297,24923,14371
5863,1_20161010_0214,positive,24847,14384,24777,14458
5864,1_20161010_0214,positive,24924,14479,24854,14553
5865,1_20161010_0214,positive,24458,14502,24388,14576
5866,1_20161010_0214,positive,24432,14708,24362,14782
5867,1_20161010_0214,positive,23935,14629,23865,14703
5868,1_20161010_0214,positive,23121,14546,23051,14620
5869,1_20161010_0214,positive,23436,14464,23366,14538
5870,1_20161010_0214,positive,23782,13880,23712,13954
5871,1_20161010_0214,positive,23026,14033,22956,14107
5872,1_20161010_0214,positive,24638,13483,24568,13557
5873,1_20161010_0214,positive,25084,13522,25014,13596
5874,1_20161010_0214,positive,25247,13861,25177,13935
5875,1_20161010_0214,positive,25110,13885,25040,13959
5876,1_20161010_0214,positive,25198,13884,25128,13958
5877,1_20161010_0214,positive,25092,13745,25022,13819
5878,1_20161010_0214,positive,24705,13865,24635,13939
5879,1_20161010_0214,positive,24549,13908,24479,13982
5880,1_20161010_0214,positive,24547,14013,24477,14087
5881,1_20161010_0214,positive,24585,14682,24515,14756
5882,1_20161010_0214,positive,23843,14464,23773,14538
5883,1_20161010_0214,positive,24363,14989,24293,15063
5884,1_20161010_0214,positive,24506,15142,24436,15216
5885,1_20161010_0214,positive,24050,15726,23980,15800
5886,1_20161010_0214,positive,24860,16352,24790,16426
5887,1_20161010_0214,positive,24773,16794,24703,16868
5888,1_20161010_0214,positive,24905,17242,24835,17316
5889,1_20161010_0214,positive,25408,16485,25338,16559
5890,1_20161010_0214,positive,25411,16538,25341,16612
5891,1_20161010_0214,positive,25843,16314,25773,16388
5892,1_20161010_0214,positive,25639,16246,25569,16320
5893,1_20161010_0214,positive,25518,16213,25448,16287
5894,1_20161010_0214,positive,24916,16400,24846,16474
5895,1_20161010_0214,positive,25897,15472,25827,15546
5896,1_20161010_0214,positive,26278,15824,26208,15898
5897,1_20161010_0214,positive,26362,16147,26292,16221
5898,1_20161010_0214,positive,26247,16439,26177,16513
5899,1_20161010_0214,positive,26203,16403,26133,16477
5900,1_20161010_0214,positive,26159,16419,26089,16493
5901,1_20161010_0214,positive,25742,16557,25672,16631
5902,1_20161010_0214,positive,27180,17851,27110,17925
5903,1_20161010_0214,positive,26995,18888,26925,18962
5904,1_20161010_0214,positive,26916,18953,26846,19027
5905,1_20161010_0214,positive,27184,19036,27114,19110
5906,1_20161010_0214,positive,27586,19023,27516,19097
5907,1_20161010_0214,positive,27647,19062,27577,19136
5908,1_20161010_0214,positive,28124,19046,28054,19120
5909,1_20161010_0214,positive,27939,19328,27869,19402
5910,1_20161010_0214,positive,27784,19362,27714,19436
5911,1_20161010_0214,positive,28351,19055,28281,19129
5912,1_20161010_0214,positive,28230,19508,28160,19582
5913,1_20161010_0214,positive,28313,18994,28243,19068
5914,1_20161010_0214,positive,28215,19749,28145,19823
5915,1_20161010_0214,positive,27841,20179,27771,20253
5916,1_20161010_0214,positive,27386,20409,27316,20483
5917,1_20161010_0214,positive,27117,20439,27047,20513
5918,1_20161010_0214,positive,27123,20734,27053,20808
5919,1_20161010_0214,positive,27824,20342,27754,20416
5920,1_20161010_0214,positive,27735,20968,27665,21042
5921,1_20161010_0214,positive,27077,21277,27007,21351
5922,1_20161010_0214,positive,26911,21296,26841,21370
5923,1_20161010_0214,positive,28120,21182,28050,21256
5924,1_20161010_0214,positive,28501,21155,28431,21229
5925,1_20161010_0214,positive,28143,21604,28073,21678
5926,1_20161010_0214,positive,28062,21666,27992,21740
5927,1_20161010_0214,positive,27781,21560,27711,21634
5928,1_20161010_0214,positive,27597,21460,27527,21534
5929,1_20161010_0214,positive,27681,21703,27611,21777
5930,1_20161010_0214,positive,28372,21239,28302,21313
5931,1_20161010_0214,positive,28211,21907,28141,21981
5932,1_20161010_0214,positive,28759,22683,28689,22757
5933,1_20161010_0214,positive,29120,22664,29050,22738
5934,1_20161010_0214,positive,28862,22817,28792,22891
5935,1_20161010_0214,positive,28171,24214,28101,24285
5936,1_20161010_0214,positive,28283,24501,28213,24572
5937,1_20161010_0214,positive,27372,24878,27302,24949
5938,1_20161010_0214,positive,27784,25006,27714,25077
5939,1_20161010_0214,positive,27206,25511,27136,25582
5940,1_20161010_0214,positive,27471,25319,27401,25390
5941,1_20161010_0214,positive,28428,25250,28358,25321
5942,1_20161010_0214,positive,27344,25698,27274,25769
5943,1_20161010_0214,positive,27187,25706,27117,25777
5944,1_20161010_0214,positive,27628,26052,27558,26123
5945,1_20161010_0214,positive,28259,25945,28189,26016
5946,1_20161010_0214,positive,27226,26642,27156,26713
5947,1_20161010_0214,positive,26682,26263,26612,26334
5948,1_20161010_0214,positive,26161,26399,26091,26470
5949,1_20161010_0214,positive,26109,26581,26039,26652
5950,1_20161010_0214,positive,26342,26094,26272,26165
5951,1_20161010_0214,positive,25821,26335,25751,26406
5952,1_20161010_0214,positive,25934,26470,25864,26541
5953,1_20161010_0214,positive,26068,25935,25998,26006
5954,1_20161010_0214,positive,26207,26047,26137,26118
5955,1_20161010_0214,positive,26240,26370,26170,26441
5956,1_20161010_0214,positive,25800,26171,25730,26242
5957,1_20161010_0214,positive,24472,27259,24402,27330
5958,1_20161010_0214,positive,24514,26891,24444,26962
5959,1_20161010_0214,positive,24513,26746,24443,26817
5960,1_20161010_0214,positive,24194,27709,24124,27780
5961,1_20161010_0214,positive,24760,28452,24690,28523
5962,1_20161010_0214,positive,23977,29315,23907,29386
5963,1_20161010_0214,positive,23740,28120,23670,28189
5964,1_20161010_0214,positive,23802,26952,23732,27021
5965,1_20161010_0214,positive,24523,27117,24453,27186
5966,1_20161010_0214,positive,24634,26596,24564,26665
5967,1_20161010_0214,positive,24668,26341,24598,26410
5968,1_20161010_0214,positive,24069,26303,23999,26372
5969,1_20161010_0214,positive,24809,26025,24739,26094
5970,1_20161010_0214,positive,25014,26196,24944,26265
5971,1_20161010_0214,positive,25017,26113,24947,26182
5972,1_20161010_0214,positive,24045,25858,23975,25927
5973,1_20161010_0214,positive,23745,25802,23675,25871
5974,1_20161010_0214,positive,23523,25469,23453,25538
5975,1_20161010_0214,positive,23593,25094,23523,25163
5976,1_20161010_0214,positive,23466,25046,23396,25115
5977,1_20161010_0214,positive,22906,25127,22836,25196
5978,1_20161010_0214,positive,23398,24802,23328,24871
5979,1_20161010_0214,positive,22639,25034,22569,25103
5980,1_20161010_0214,positive,22504,24920,22434,24989
5981,1_20161010_0214,positive,22357,25207,22287,25276
5982,1_20161010_0214,positive,22332,25376,22262,25445
5983,1_20161010_0214,positive,22364,25291,22294,25360
5984,1_20161010_0214,positive,22504,25149,22434,25218
5985,1_20161010_0214,positive,21222,24394,21152,24463
5986,1_20161010_0214,positive,21191,24459,21121,24528
5987,1_20161010_0214,positive,21781,24447,21711,24516
5988,1_20161010_0214,positive,21909,24153,21839,24222
5989,1_20161010_0214,positive,21127,24255,21057,24324
5990,1_20161010_0214,positive,20975,24222,20905,24291
5991,1_20161010_0214,positive,20618,24324,20548,24393
5992,1_20161010_0214,positive,20835,24582,20765,24651
5993,1_20161010_0214,positive,20853,24806,20783,24875
5994,1_20161010_0214,positive,21569,24798,21499,24867
5995,1_20161010_0214,positive,21201,25068,21131,25137
5996,1_20161010_0214,positive,20776,24745,20706,24814
5997,1_20161010_0214,positive,20069,24900,19999,24969
5998,1_20161010_0214,positive,19881,24819,19811,24888
5999,1_20161010_0214,positive,19943,24653,19873,24722
6000,1_20161010_0214,positive,20761,24629,20691,24698
6001,1_20161010_0214,positive,20933,24608,20863,24677
6002,1_20161010_0214,positive,19480,24890,19410,24959
6003,1_20161010_0214,positive,19650,24938,19580,25007
6004,1_20161010_0214,positive,19499,24598,19429,24667
6005,1_20161010_0214,positive,20914,24839,20844,24908
6006,1_20161010_0214,positive,21312,24281,21242,24350
6007,1_20161010_0214,positive,22908,25062,22838,25131
6008,1_20161010_0214,positive,22450,25127,22380,25196
6009,1_20161010_0214,positive,22209,24860,22139,24929
6010,1_20161010_0214,positive,22700,24930,22630,24999
6011,1_20161010_0214,positive,22555,25576,22485,25645
6012,1_20161010_0214,positive,22448,25996,22378,26065
6013,1_20161010_0214,positive,23166,25826,23096,25895
6014,1_20161010_0214,positive,23336,25810,23266,25879
6015,1_20161010_0214,positive,25349,26829,25279,26898
6016,1_20161010_0214,positive,24535,27423,24465,27492
6017,1_20161010_0214,positive,23750,27422,23680,27491
6018,1_20161010_0214,positive,24978,28499,24908,28568
6019,1_20161010_0214,positive,25782,27986,25712,28055
6020,1_20161010_0214,positive,25077,28074,25007,28143
6021,1_20161010_0214,positive,26717,27239,26647,27308
6022,1_20161010_0214,positive,26775,27081,26705,27150
6023,1_20161010_0214,positive,26214,26755,26144,26824
6024,1_20161010_0214,positive,25938,26533,25868,26602
6025,1_20161010_0214,positive,26523,26289,26453,26358
6026,1_20161010_0214,positive,26262,26280,26192,26349
6027,1_20161010_0214,positive,25069,26234,24999,26303
6028,1_20161010_0214,positive,25701,25603,25631,25672
6029,1_20161010_0214,positive,25502,25639,25432,25708
6030,1_20161010_0214,positive,25597,25555,25527,25624
6031,1_20161010_0214,positive,26225,25520,26155,25589
6032,1_20161010_0214,positive,26492,25763,26422,25832
6033,1_20161010_0214,positive,26927,25590,26857,25659
6034,1_20161010_0214,positive,26652,25436,26582,25505
6035,1_20161010_0214,positive,26761,25150,26691,25219
6036,1_20161010_0214,positive,26641,25214,26571,25283
6037,1_20161010_0214,positive,26067,25413,25997,25482
6038,1_20161010_0214,positive,26692,24393,26622,24462
6039,1_20161010_0214,positive,26141,24425,26071,24494
6040,1_20161010_0214,positive,25899,24429,25829,24498
6041,1_20161010_0214,positive,25969,24319,25899,24388
6042,1_20161010_0214,positive,25925,24375,25855,24444
6043,1_20161010_0214,positive,25805,24166,25735,24235
6044,1_20161010_0214,positive,25766,24073,25696,24142
6045,1_20161010_0214,positive,26015,24788,25945,24857
6046,1_20161010_0214,positive,25467,24620,25397,24689
6047,1_20161010_0214,positive,25396,24600,25326,24669
6048,1_20161010_0214,positive,25259,24812,25189,24881
6049,1_20161010_0214,positive,25214,24263,25144,24332
6050,1_20161010_0214,positive,25658,24487,25588,24556
6051,1_20161010_0214,positive,25070,24094,25000,24165
6052,1_20161010_0214,positive,25242,24105,25172,24176
6053,1_20161010_0214,positive,25202,23779,25132,23850
6054,1_20161010_0214,positive,25122,23737,25052,23808
6055,1_20161010_0214,positive,25296,23919,25226,23990
6056,1_20161010_0214,positive,25571,24032,25501,24103
6057,1_20161010_0214,positive,24908,24121,24838,24192
6058,1_20161010_0214,positive,24920,23978,24850,24049
6059,1_20161010_0214,positive,24576,23703,24506,23774
6060,1_20161010_0214,positive,24591,23476,24521,23547
6061,1_20161010_0214,positive,24542,23519,24472,23590
6062,1_20161010_0214,positive,24756,23412,24686,23483
6063,1_20161010_0214,positive,24766,23545,24696,23616
6064,1_20161010_0214,positive,25190,23350,25120,23421
6065,1_20161010_0214,positive,24918,23598,24848,23669
6066,1_20161010_0214,positive,24933,23495,24863,23566
6067,1_20161010_0214,positive,25126,23137,25056,23208
6068,1_20161010_0214,positive,25167,22969,25097,23040
6069,1_20161010_0214,positive,24922,23032,24852,23103
6070,1_20161010_0214,positive,24128,23099,24058,23170
6071,1_20161010_0214,positive,24391,23307,24321,23378
6072,1_20161010_0214,positive,24562,23247,24492,23318
6073,1_20161010_0214,positive,24263,22736,24193,22807
6074,1_20161010_0214,positive,23941,22441,23871,22512
6075,1_20161010_0214,positive,23581,22693,23511,22764
6076,1_20161010_0214,positive,23598,22766,23528,22837
6077,1_20161010_0214,positive,23818,22941,23748,23012
6078,1_20161010_0214,positive,24094,22495,24024,22566
6079,1_20161010_0214,positive,24296,22663,24226,22734
6080,1_20161010_0214,positive,24699,22423,24629,22494
6081,1_20161010_0214,positive,24566,22997,24496,23068
6082,1_20161010_0214,positive,24852,23142,24782,23213
6083,1_20161010_0214,positive,25006,23296,24936,23367
6084,1_20161010_0214,positive,24882,23345,24812,23416
6085,1_20161010_0214,positive,24858,23224,24788,23295
6086,1_20161010_0214,positive,25312,23159,25242,23230
6087,1_20161010_0214,positive,24971,23655,24901,23726
6088,1_20161010_0214,positive,24724,23739,24654,23810
6089,1_20161010_0214,positive,24824,23535,24754,23606
6090,1_20161010_0214,positive,24838,23486,24768,23557
6091,1_20161010_0214,positive,25401,23817,25331,23888
6092,1_20161010_0214,positive,25215,22534,25145,22605
6093,1_20161010_0214,positive,24991,22554,24921,22625
6094,1_20161010_0214,positive,25296,22323,25226,22394
6095,1_20161010_0214,positive,26016,22302,25946,22373
6096,1_20161010_0214,positive,26131,22231,26061,22302
6097,1_20161010_0214,positive,26626,22295,26556,22366
6098,1_20161010_0214,positive,26101,22443,26031,22514
6099,1_20161010_0214,positive,26685,22577,26615,22648
6100,1_20161010_0214,positive,25934,20548,25864,20619
6101,1_20161010_0214,positive,25969,20456,25899,20527
6102,1_20161010_0214,positive,25398,20693,25328,20764
6103,1_20161010_0214,positive,25448,20436,25378,20507
6104,1_20161010_0214,positive,26098,20054,26028,20125
6105,1_20161010_0214,positive,25464,19681,25394,19752
6106,1_20161010_0214,positive,25590,19865,25520,19936
6107,1_20161010_0214,positive,25224,20055,25154,20126
6108,1_20161010_0214,positive,24808,20076,24738,20147
6109,1_20161010_0214,positive,24417,19747,24347,19818
6110,1_20161010_0214,positive,24942,19511,24872,19582
6111,1_20161010_0214,positive,23902,19409,23832,19480
6112,1_20161010_0214,positive,23834,19192,23764,19263
6113,1_20161010_0214,positive,24815,19021,24745,19092
6114,1_20161010_0214,positive,24059,19510,23989,19581
6115,1_20161010_0214,positive,23252,19498,23182,19569
6116,1_20161010_0214,positive,23288,19374,23218,19445
6117,1_20161010_0214,positive,23139,19346,23069,19417
6118,1_20161010_0214,positive,22580,19528,22510,19599
6119,1_20161010_0214,positive,22513,19057,22443,19128
6120,1_20161010_0214,positive,23132,18921,23062,18992
6121,1_20161010_0214,positive,21557,18796,21487,18867
6122,1_20161010_0214,positive,22209,18703,22139,18774
6123,1_20161010_0214,positive,21711,18364,21641,18435
6124,1_20161010_0214,positive,21536,17559,21466,17630
6125,1_20161010_0214,positive,21280,16953,21210,17024
6126,1_20161010_0214,positive,21153,16889,21083,16960
6127,1_20161010_0214,positive,21186,16584,21116,16655
6128,1_20161010_0214,positive,21457,16136,21387,16207
6129,1_20161010_0214,positive,21000,16299,20930,16370
6130,1_20161010_0214,positive,20680,15875,20610,15946
6131,1_20161010_0214,positive,20021,15909,19951,15980
6132,1_20161010_0214,positive,21309,15641,21239,15712
6133,1_20161010_0214,positive,21650,15631,21580,15702
6134,1_20161010_0214,positive,21959,15540,21889,15611
6135,1_20161010_0214,positive,21868,14373,21798,14444
6136,1_20161010_0214,positive,21701,14351,21631,14422
6137,1_20161010_0214,positive,21851,13990,21781,14061
6138,1_20161010_0214,positive,21762,13454,21692,13525
6139,1_20161010_0214,positive,22355,12883,22285,12954
6140,1_20161010_0214,positive,22537,12943,22467,13014
6141,1_20161010_0214,positive,22850,13083,22780,13154
6142,1_20161010_0214,positive,22883,12899,22813,12970
6143,1_20161010_0214,positive,22732,12466,22662,12537
6144,1_20161010_0214,positive,22649,12028,22579,12099
6145,1_20161010_0214,positive,22496,11823,22426,11894
6146,1_20161010_0214,positive,23615,12210,23545,12281
6147,1_20161010_0214,positive,23562,12211,23492,12282
6148,1_20161010_0214,positive,23725,12826,23655,12897
6149,1_20161010_0214,positive,23998,12858,23928,12929
6150,1_20161010_0214,positive,24072,12033,24002,12104
6151,1_20161010_0214,positive,23784,12117,23714,12188
6152,1_20161010_0214,positive,23447,11934,23377,12005
6153,1_20161010_0214,positive,22911,11404,22841,11475
6154,1_20161010_0214,positive,22811,11594,22741,11665
6155,1_20161010_0214,positive,22509,11475,22439,11546
6156,1_20161010_0214,positive,22451,11494,22381,11565
6157,1_20161010_0214,positive,22076,11380,22006,11451
6158,1_20161010_0214,positive,22027,11616,21957,11687
6159,1_20161010_0214,positive,21698,11494,21628,11565
6160,1_20161010_0214,positive,21706,11615,21636,11686
6161,1_20161010_0214,positive,21650,10887,21580,10958
6162,1_20161010_0214,positive,21697,10845,21627,10916
6163,1_20161010_0214,positive,20995,11269,20925,11340
6164,1_20161010_0214,positive,21494,11254,21424,11325
6165,1_20161010_0214,positive,21767,10592,21697,10663
6166,1_20161010_0214,positive,21665,10471,21595,10542
6167,1_20161010_0214,positive,21734,10968,21664,11039
6168,1_20161010_0214,positive,21760,11345,21690,11416
6169,1_20161010_0214,positive,22272,11180,22202,11251
6170,1_20161010_0214,positive,22582,10654,22512,10725
